"Restaurant_Name";"Dining_Rating";"Delivery_Rating";"Dining_Votes";"Delivery_Votes";"Cuisine";"Place_Name";"City";"Best_Seller";"Votes";"Prices"
"Taj Mahal - Taj Mahal Hotel";4.1;4.1;0;0;"Beverages";"Taj Mahal Hotel";" Hyderabad";"";0;125
"Taj Mahal - Taj Mahal Hotel";4.1;4.1;0;0;"Beverages";"Taj Mahal Hotel";" Hyderabad";"";6;105
"Taj Mahal - Taj Mahal Hotel";4.1;4.1;0;0;"Beverages";"Taj Mahal Hotel";" Hyderabad";"";61;15
"Taj Mahal - Taj Mahal Hotel";4.1;4.1;0;0;"Beverages";"Taj Mahal Hotel";" Hyderabad";"";9;15
"Taj Mahal - Taj Mahal Hotel";4.1;4.1;0;0;"Beverages";"Taj Mahal Hotel";" Hyderabad";"";0;25
"Taj Mahal - Taj Mahal Hotel";4.1;4.1;0;0;"Beverages";"Taj Mahal Hotel";" Hyderabad";"";19;20
"Taj Mahal - Taj Mahal Hotel";4.1;4.1;0;0;"Beverages";"Taj Mahal Hotel";" Hyderabad";"";14;25
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"BESTSELLER";410;90
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"BESTSELLER";180;105
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"BESTSELLER";233;199
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";17;349
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"BESTSELLER";173;70
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"BESTSELLER";77;239
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"MUST TRY";77;258
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"BESTSELLER";45;179
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";21;349
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"BESTSELLER";159;129
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";18;380
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";0;460
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"MUST TRY";88;119
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";44;219
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"MUST TRY";126;79
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"MUST TRY";21;139
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"MUST TRY";43;90
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";67;149
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"BESTSELLER";127;110
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"BESTSELLER";51;199
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"BESTSELLER";14;450
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";74;95
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"MUST TRY";16;190
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";15;199
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"MUST TRY";79;49
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";42;90
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";62;115
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";0;265
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";0;749
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";5;319
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"MUST TRY";55;39
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"MUST TRY";22;189
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"MUST TRY";0;358
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";5;398
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";8;249
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";0;849
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";0;899
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";0;649
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";0;749
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";0;418
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";0;665
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";0;418
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";0;705
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";0;418
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";0;605
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";0;418
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";0;605
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";0;418
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";0;557
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";0;665
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";0;605
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";0;605
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";5;319
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"BESTSELLER";45;179
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"BESTSELLER";233;199
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";0;359
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";5;389
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";6;224
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";0;239
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";9;259
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";0;204
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";0;219
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";0;229
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"BESTSELLER";410;90
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";27;100
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";42;90
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";62;115
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";24;80
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"BESTSELLER";159;129
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";9;95
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";24;139
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";8;154
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"BESTSELLER";127;110
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";6;169
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";0;179
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"BESTSELLER";173;70
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";74;95
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";16;129
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";0;124
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";0;139
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";19;149
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";8;199
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";18;199
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";15;199
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"BESTSELLER";51;199
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"BESTSELLER";77;258
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";5;229
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";0;278
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";5;398
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";5;140
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";16;190
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";0;269
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";14;238
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";0;358
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";0;350
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";18;380
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";0;460
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"BESTSELLER";14;450
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";0;358
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";8;73
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";0;103
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";0;173
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";0;273
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";0;270
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";5;270
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";0;338
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";0;338
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";5;456
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";0;265
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";0;285
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";0;314
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";0;334
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";0;374
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";0;394
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";0;394
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";0;394
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";0;695
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";0;655
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";0;601
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";0;611
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";44;219
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";0;248
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"BESTSELLER";77;239
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";0;268
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";0;288
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";0;318
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";8;348
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";0;348
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";0;348
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";0;348
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";0;448
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";0;268
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";0;348
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";10;24
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";0;24
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";20;24
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";55;39
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";0;29
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";79;49
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"BESTSELLER";126;79
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"BESTSELLER";180;105
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";88;119
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";13;134
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";21;139
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";33;139
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";26;148
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";43;90
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";0;89
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";30;89
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";20;99
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";0;89
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";22;189
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";14;189
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";10;189
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";6;89
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";0;89
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";164;109
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";18;79
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";9;79
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";67;149
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";25;149
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";11;149
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";32;149
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";8;249
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";0;349
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";21;349
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";17;349
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";0;529
"Burger King";4.1;4.1;253;0;"Fast Food";"The Next Galleria Mall";" Hyderabad";"";0;529
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"BESTSELLER";75;255
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"BESTSELLER";78;335
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"BESTSELLER";38;345
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"BESTSELLER";32;310
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"BESTSELLER";26;273
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"BESTSELLER";8;330
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"BESTSELLER";60;295
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"BESTSELLER";15;260
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"BESTSELLER";16;330
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"BESTSELLER";5;410
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"BESTSELLER";21;240
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"BESTSELLER";7;290
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"BESTSELLER";15;263
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";24;320
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"BESTSELLER";14;236
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";0;380
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";13;240
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";0;415
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";0;410
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";0;410
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";7;380
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";0;380
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";0;362
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";0;350
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";0;340
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";9;340
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";0;330
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";11;330
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";11;330
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";0;326
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";0;120
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";5;120
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";0;120
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";0;120
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";0;120
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";0;120
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";0;120
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";0;135
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";0;135
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";0;135
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";0;135
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";0;135
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";5;135
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";0;135
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";5;135
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";0;280
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";0;280
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";0;273
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";0;280
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";0;299
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";0;310
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";0;310
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";0;260
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";0;280
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"BESTSELLER";15;260
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";0;260
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";0;280
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";0;320
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";0;260
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";0;299
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";0;326
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";0;310
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";0;320
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";0;326
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";0;326
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";0;280
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";0;326
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";0;280
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";0;326
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";0;260
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";0;280
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"BESTSELLER";26;273
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";0;280
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";0;280
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";0;280
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";0;270
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";0;270
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";0;270
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";0;270
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";0;310
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";0;330
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";0;350
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"BESTSELLER";16;330
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"BESTSELLER";8;330
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";0;373
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";11;330
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";0;330
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";0;330
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";0;330
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";11;330
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";0;330
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";0;350
"Papadams Blue";4.0;3.9;625;0;"Desserts";"Kothapet";" Hyderabad";"";0;362
